asset_type,type_descr,dedication,orientatio,plaque,manufactur,plaque_spo,finish_typ,asset_clas,asset_cd,location_d,steward,maintained,maint_info,life_cycle
5.000000000000000,PARKS BENCH,,S,,,,PLASTICIZED,,HAM461,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,LACQUERED WOOD,,PAN077,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,MICHAEL EVERETT EVAMY,NE,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,CLI278,,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,N,NOT APPLICABLE,,,RECYCLED PLASTIC/COMPOSITE,,SIL251,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,PAINTED,,CPF014,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE IDENTIFIED,,LEG102,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,PAINTED,,SIL251,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,CONCRETE BENCH WALL,MAINTAINED BY LMA/ENDOWNMENT FUND AT FAC,UND002,,CALGARY PARKS,MAINTENANCE AGREEMENT,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,N,NOT APPLICABLE,,,LACQUERED WOOD,,GPK120,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,PLASTICIZED,METAL,HAM955,,CALGARY PARKS SHARED,OPTIONAL AMENITIES AGREEMENT,OAA EXPIRES 2026/01/01-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,PAINTED,INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,ABP799,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,DEDICATED TO.....,N,PRESENT,,,,,HIL495,,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,N,NOT APPLICABLE,MAGLIN SITE FURNITURE,,POWDER COATED,36"" FORO TABLE,EVN026,32 EVANSGLEN PA NW,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,2015/09/24: SPATIAL AS PER 2012 LAYOUT PLAN,BOW220,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,PAINTED,,MRT101,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,OAKRIDGE PLAYGROUND,N,PRESENT,,PARKS FOUNDATION COMMUNITY ASSOCIATION ETC,LACQUERED WOOD,XX ACR 2,OAK064,,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,NATURAL WOOD,,CRA999,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SE,NOT APPLICABLE,,,NATURAL WOOD,,PAN038,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SE,NOT APPLICABLE,,,POWDER COATED,,TUS510,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,POWDER COATED,,SOM651,,CALGARY PARKS,CALGARY PARKS,2019/10/31: CHANGED FROM CLASS A TO CLASS B; MAINTENANCE AGREEMENT ENDED 2019/10/31 AS PER J MERRIMAN,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,POWDER COATED,,CHA284,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,PAINTED,ACR 3,MIS268,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,RECYCLED PLASTIC / COMPOSITE,,MCT800,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,NATURAL WOOD,FLD ACR 3. PEELING PAINT AND GRAFFITI SCRATCHED INTO WOOD,RIV840,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,,,LIV015,,CALGARY PARKS,DEVELOPER CONSTRUCTION,,INSTALLED
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,NATURAL WOOD,,ROY382,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,HARRIET (GRANNIE) EDGAR,S,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,NOT ON CITY PROPERTY - BETHANY CARE CENTRE,HOU605,HILLHURST-11 AVE & 18 ST NW-HILL ABOVE BETHANY CARE CENTRE 11 AVE & 18 ST. NW,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,NATURAL WOOD,,GRE012,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,N,NOT APPLICABLE,,,NATURAL WOOD,,RAN037,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,NATURAL WOOD,NO DAS OR ORTHO AT FAC; 2020/02/20: PARK REDEVELOPED BY PARKS FOUNDATION; FACD 2019/12/19 BY PARKS MANAGMENT (N BERNARD) NO OFFICIAL CCC OR FAC DOC.  USED 2018/12/19 FOR CCC AS PER R MAY.  PARK INSPECTOR: R MAY,FLN607,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,"IN MEMORY OF TERRY GOWING 1950-2020 MUCH LOVE HUSBAND, FATHER 7 GRANDFATHER HE IS MISSED AND REMEMBERED EVERY DAY",S,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,CRA100,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,JOSHUA & ANNIE HOLLINGS,SW,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,PKH200,STANLEY PRK-X FRM 3824 2 ST SW,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,RICK,N,PRESENT,,OTHER,NATURAL WOOD,BENCH MATERIAL UNKOWN,EPK260,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,PAINTED,METAL,WAL043,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,RECYCLED PLASTIC / COMPOSITE,,NOL007,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,,TAR002,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,,W,NOT APPLICABLE,,,PAINTED,2017/10/18: M WONG - ESTABLISHED COMMUNITY UPGRADES; FINAL MAINTENANCE CERTIFICATE ISSUED; USED THAT DATE FOR FAC/ACTIVE DATE; INSTALL DT EXISTING-CAME FROM PREVIOUS CHANGE REQUESTS-USED IN CCC DT,WGT762,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,COMOSITE WITHOUT FINISH,ACR 2 COMPOSITE MATERIAL,MON291,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,,GPK056,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,PAINTED,,EDG153,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,NATURAL WOOD,,HAR400,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,NATURAL WOOD,,COV929,,CALGARY PARKS,CALGARY PARKS,SEATING STUMPS IMBEDDED IN GROUND,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,NATURAL WOOD,INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,NPK454,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,PAINTED,,HUN590,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,N,NOT APPLICABLE,,,LACQUERED WOOD,,SSD474,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,POWDER COATED,,BRD774,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,PAINTED,,PAL059,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,,N,PRESENT,,,PAINTED,2015_ACR 2,MRT330,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,MAGLIN SITE FURNITURE,,,,SET017,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,,CED107,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,KENTLAND,,RECYCLED PLASTIC / COMPOSITE,,LEG048,,CALGARY PARKS,DEVELOPER CONSTRUCTION,"7' LENGTH, WITHOUT BACK, WITHOUT ARMS, FAUX WOOD",INSTALLED
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,VILMAC SYSTEMS,,NATURAL WOOD,,LIV001,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,LACQUERED WOOD,,SIL251,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,,ALT701,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,POWDER COATED,,BNK857,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,""L. JAMES (JIM) THORNBOROUGH HE LOVED LAKE BONAVISTA AND HE LOVED DOGS"",E,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,LKB503,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,BILL CRAIG,W,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,SOW234,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,CHARLES ARNOLD,S,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,GPK704,N GLENMORE PRK-X FROM PARKING LOT ""M"",CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,EDG155,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,PAUL & ALEX FETSKO,W,PRESENT,,,LACQUERED WOOD,,STA544,ROTARY PRK-JIM FISH RIDGE,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,,,NATURAL WOOD,"NO BACK, ORIENTATION SW/NE",GAG558,,CALGARY PARKS SHARED,OPTIONAL AMENITIES AGREEMENT,OAA EXPIRES 2024/12/11-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,MAGLIN,,POWDER COATED,,CUR003,60 BISHOP WY SW,CALGARY PARKS,DEVELOPER CONSTRUCTION,,INSTALLED
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,DNC100,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,COMPOSITE WITHOUT FINISH,,RIC708,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,PAINTED,,MOR290,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,POWDER COATED,,HSN003,,CALGARY PARKS,DEVELOPER CONSTRUCTION,,INSTALLED
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,PAINTED,,PEN589,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,2015/09/24: SPATIAL AS PER 2012 LAYOUT PLAN,BOW220,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,LACQUERED WOOD,XX ACR 2,VAL711,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,POWDER COATED,SINGLE SEAT,HAR399,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,PAINTED,,BRA102,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,JOE GATCHA,N,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,SIL245,BOWMONT PRK-X FRM 232 SILVER CREST DR NW,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,FRANCES ADNREW,,NATURAL WOOD,XX ACR 2,NEB011,,CALGARY PARKS,CALGARY PARKS,GARDEN SERIES BENCH G24-322 RED CEDAR POWDER COATED FRAME,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,,SHG920,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE
3.000000000000000,MEMORIAL BENCH,MURRAY SMITH,SE,PRESENT,,NOT PARKS FOUNDATION,PLASTICIZED,,VAR116,,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,N,NOT APPLICABLE,,,COMPOSITE WITHOUT FINISH,,RIC854,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,N,NOT APPLICABLE,,,POWDER COATED,,CNS015,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,POWDER COATED,,TUS647,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,PLASTICIZED,,HAW010,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,PAINTED,,SHW001,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,E,NOT APPLICABLE,,,NATURAL WOOD,,MOP856,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,ELLEN BONDO (MORMOR) HANSEN,NW,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,ACR 2,PKH200,STANLEY PRK-NEAR POOL BY RIVER PATHWAY,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,POWDER COATED,'MINGLE TABLES',SET014,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,MMCITE,,POWDER COATED,,HAW016,,CALGARY PARKS SHARED,LEASE HOLDER,MODEL EMS111 BLUE COLOUR,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,RECYCLED PLASTIC / COMPOSITE,COMPOSITE MATERIAL,FLN750,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,"AS PER M REID; REMOVED DUE TO CONSTRUCTION, NOT FLOOD;  acr 2",BOW220,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE IDENTIFIED,2019/04/22: AS PER A VAN GORP SHOULD BE FAC'D 2019,BOW220,,CALGARY PARKS,DEVELOPER CONSTRUCTION,,INSTALLED
5.000000000000000,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,PAINTED,,MAH021,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,NATURAL WOOD,,HAR862,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,KEIKOBOY,S,PRESENT,,,PAINTED,,PKH200,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,PAINTED,,MEA368,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,,,STONE OR OTHER WITHOUT FINISH,,MAH003,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,NATURAL WOOD,,RUN248,,CALGARY PARKS,CALGARY PARKS,COFLEX PROJECT,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,RVW002,,CALGARY PARKS,DEVELOPER CONSTRUCTION,,INSTALLED
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,RAM415,,CALGARY PARKS,DEVELOPER CONSTRUCTION,BARRIER FREE ACCESSIBLE PICNIC TABLE,INSTALLED
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,CHV960,,CALGARY PARKS SHARED,OPTIONAL AMENITIES AGREEMENT,OAA EXPIRES YYY/MM/DD-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL_AMENITY_AGREEMENTS,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,PAINTED,,OAK081,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PLASTICIZED,,CPF851,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,,2019/04/08: USED WARRANTY DATE FROM CCC FOR FAC,BOW220,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,PAINTED,,COV933,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,KIT HADFIELD,N,PRESENT,MAGLIN,PARKS FOUNDATION,NATURAL WOOD,GREENWAY,STR999,,CALGARY PARKS,CALGARY PARKS,GREENWAY,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,PAINTED,,NHV824,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,NATURAL WOOD,AT FAC CONFIRM THIS BENCH WAS INSTALLED BY LOOKING AT ORTHO/PICTOMETRY,CNS003,,CALGARY PARKS,CALGARY PARKS,2019-01-16;MAGLIN MLB870L LEGLESS BENCH,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,HUN631,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,PAINTED,,SCE411,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,KELLY ANN HARCOTT,SE,PRESENT,,,LACQUERED WOOD,,SIL251,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,NATURAL WOOD,DISCOVERED ASSET,HPK823,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,PLASTICIZED,,MCT831,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,PARKS FOUNDATION...,S,PRESENT,,,LACQUERED WOOD,,RCK756,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,DAVE HEBERT,W,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,BRD890,TOM CAMPBELL HILL,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,N,NOT APPLICABLE,,,POWDER COATED,METAL,DOV030,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,NATURAL WOOD,,MAC797,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,RECYCLED PLASTIC / COMPOSITE,XX ACR 2,CHA843,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,,CHW381,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,PAINTED,,CHV960,,CALGARY PARKS SHARED,MAINTENANCE AGREEMENT,LANDSCAPE MAINTENANCE AGREEMENT ON FILE - SEE PARIS REPOSITORY FOR DETAILS,ACTIVE
3.000000000000000,MEMORIAL BENCH,JOAN MCKIBBON,NE,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,WLD050,WILDWOOD-X FRM 145 WILDWOOD DR SW BEHND SHRUB BED.,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,ACR 3,MON291,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,MARG AND JIM LATIMER,N,PRESENT,,,RECYCLED PLASTIC / COMPOSITE,,SIL251,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,PAINTED,,TAR124,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,N,NOT APPLICABLE,WISHBONE SITE FURNISHINGS,,RECYCLED PLASTIC/COMPOSITE,,MDH004,,CALGARY PARKS,DEVELOPER CONSTRUCTION,,INSTALLED
5.000000000000000,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,PAINTED,,SIG730,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,WES099,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,NATURAL WOOD,,AUB016,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,PAINTED,,HID239,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,KEN PENLEY,W,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,ACR 3,BRT346,SANDY BEACH PATHWAY,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,STONE OR OTHER WITHOUT FINISH,OAA AT FAC-CONCRETE PLAZA -INCLUDES STEEL POST AND CONCRETE BENCH,BVD007,,CALGARY PARKS SHARED,DEVELOPER CONSTRUCTION,OAA EXPIRES 2028/06/01-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL_AMENITY_AGREEMENTS,INSTALLED
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SE,NOT APPLICABLE,,,PAINTED,,CED109,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,NE,NOT APPLICABLE,ROMPERLAND,,PLASTICIZED,,CPF013,,CALGARY PARKS,CALGARY PARKS,MODEL PTDP66S - SURFACE MOUNT BLACK,ACTIVE
